DriverNumber,Team,FastestFPLap,MeanFPLaps,StdFPLaps,GP,FastestLapRace,Year,FasterThanTeammateRace,FasterThanTeammateFP
55,Ferrari,102.587,103.4645,0.6667600142979984,Singapore Grand Prix,106.458,2022,0.0,1.0
63,Mercedes,102.911,103.91640000000002,0.5669114922102036,Singapore Grand Prix,106.458,2022,0.0,1.0
77,Alfa Romeo,103.431,104.72966666666666,0.9192030364518075,Singapore Grand Prix,106.458,2022,1.0,1.0
1,Red Bull Racing,90.671,91.34566666666667,0.5633650878624074,Japanese Grand Prix,104.411,2022,1.0,1.0
3,McLaren,91.86,91.86,0.0,Japanese Grand Prix,104.411,2022,0.0,0.0
4,McLaren,91.747,92.477,0.7299999999999969,Japanese Grand Prix,104.411,2022,1.0,1.0
5,Aston Martin,92.222,92.84025,0.5544183325792926,Japanese Grand Prix,104.411,2022,1.0,0.0
6,Williams,92.868,93.54866666666665,0.6155649618214327,Japanese Grand Prix,104.411,2022,1.0,0.0
10,AlphaTauri,92.881,92.9712,0.08236358418621567,Japanese Grand Prix,104.411,2022,0.0,0.0
11,Red Bull Racing,91.514,92.15975,0.6457717766363006,Japanese Grand Prix,104.411,2022,0.0,0.0
14,Alpine,91.32,92.255,0.6754746479328458,Japanese Grand Prix,104.411,2022,0.0,1.0
16,Ferrari,90.98,91.418,0.3704807687316541,Japanese Grand Prix,104.411,2022,1.0,0.0
18,Aston Martin,91.838,92.90775000000001,0.7706446570891152,Japanese Grand Prix,104.411,2022,0.0,1.0
20,Haas F1 Team,92.29,93.2295,0.9394999999999953,Japanese Grand Prix,104.411,2022,1.0,1.0
22,AlphaTauri,92.377,93.3016,0.6414123790511057,Japanese Grand Prix,104.411,2022,1.0,1.0
23,Williams,91.946,92.5415,0.4104658938328492,Japanese Grand Prix,104.411,2022,0.0,1.0
24,Alfa Romeo,92.385,93.35300000000001,0.6204429869053235,Japanese Grand Prix,104.411,2022,0.0,0.0
31,Alpine,91.75,92.313,0.4049008108990001,Japanese Grand Prix,104.411,2022,1.0,0.0
44,Mercedes,91.589,92.581,0.7161829375236499,Japanese Grand Prix,104.411,2022,1.0,0.0
47,Haas F1 Team,92.366,92.70949999999999,0.3434999999999988,Japanese Grand Prix,104.411,2022,0.0,0.0
55,Ferrari,90.965,91.37966666666667,0.5411163358178077,Japanese Grand Prix,104.411,2022,0.0,1.0
63,Mercedes,91.53,92.59466666666667,0.760165479060682,Japanese Grand Prix,104.411,2022,0.0,1.0
77,Alfa Romeo,91.971,92.9774,0.5285775628987638,Japanese Grand Prix,104.411,2022,1.0,1.0
1,Red Bull Racing,95.825,96.80550000000001,0.625980497566285,United States Grand Prix,98.788,2022,1.0,1.0
10,AlphaTauri,97.29,98.03699999999999,0.6439624730267001,United States Grand Prix,98.788,2022,0.0,1.0
11,Red Bull Racing,96.397,97.29766666666666,0.6550220522157143,United States Grand Prix,98.788,2022,0.0,0.0
14,Alpine,96.928,97.6896,0.4970519489952747,United States Grand Prix,98.788,2022,1.0,1.0
18,Aston Martin,97.215,97.6845,0.3769985632156527,United States Grand Prix,98.788,2022,0.0,0.0
22,AlphaTauri,97.888,98.46733333333334,0.3809040415759424,United States Grand Prix,98.788,2022,1.0,0.0
23,Williams,97.904,98.46414285714286,0.3475980554653117,United States Grand Prix,98.788,2022,1.0,1.0
24,Alfa Romeo,98.276,99.20375,0.6979918964429304,United States Grand Prix,98.788,2022,1.0,0.0
28,McLaren,99.911,100.8185,0.5506580154687662,United States Grand Prix,98.788,2022,,0.0
31,Alpine,97.468,98.041,0.4108241716355047,United States Grand Prix,98.788,2022,0.0,0.0
39,Ferrari,98.951,99.9986,0.5960424817074708,United States Grand Prix,98.788,2022,,0.0
4,McLaren,97.449,98.38239999999999,0.6182053380552487,United States Grand Prix,98.788,2022,1.0,1.0
44,Mercedes,96.401,97.2,0.5752825392796125,United States Grand Prix,98.788,2022,1.0,1.0
45,Williams,100.325,100.69,0.3339251413116431,United States Grand Prix,98.788,2022,,0.0
47,Haas F1 Team,98.132,99.11133333333333,0.6059393992434854,United States Grand Prix,98.788,2022,0.0,0.0
5,Aston Martin,97.151,97.76283333333333,0.42316679795192846,United States Grand Prix,98.788,2022,1.0,1.0
55,Ferrari,96.271,97.18799999999999,0.6891771905685796,United States Grand Prix,98.788,2022,0.0,0.0
63,Mercedes,97.064,97.89399999999999,0.5492975059109594,United States Grand Prix,98.788,2022,0.0,0.0
98,Alfa Romeo,100.175,101.17866666666667,0.7287049395255172,United States Grand Prix,98.788,2022,,0.0
99,Haas F1 Team,103.063,103.063,0.0,United States Grand Prix,98.788,2022,,0.0
3,McLaren,97.622,98.54671428571429,0.6296590266135458,United States Grand Prix,98.788,2022,0.0,0.0
6,Williams,98.028,99.00220000000002,0.7925562188261454,United States Grand Prix,98.788,2022,0.0,0.0
16,Ferrari,96.145,96.974625,0.5554491285212367,United States Grand Prix,98.788,2022,1.0,1.0
20,Haas F1 Team,97.519,98.4475,0.9284999999999997,United States Grand Prix,98.788,2022,1.0,1.0
77,Alfa Romeo,97.31,98.18242857142857,0.6518761620217762,United States Grand Prix,98.788,2022,0.0,1.0
1,Red Bull Racing,78.876,79.41040000000001,0.7234541035891618,Mexico City Grand Prix,80.153,2022,1.0,1.0
3,McLaren,80.139,81.309,0.708313254617382,Mexico City Grand Prix,80.153,2022,1.0,0.0
4,McLaren,79.317,80.4692,0.6996711799123949,Mexico City Grand Prix,80.153,2022,0.0,1.0
5,Aston Martin,80.986,81.816625,0.6698005183448256,Mexico City Grand Prix,80.153,2022,1.0,0.0
6,Williams,80.848,81.22139999999999,0.28545794786623285,Mexico City Grand Prix,80.153,2022,0.0,0.0
10,AlphaTauri,80.33,81.658,0.5658670338515954,Mexico City Grand Prix,80.153,2022,1.0,0.0
11,Red Bull Racing,79.241,80.07175000000001,0.6110946632887565,Mexico City Grand Prix,80.153,2022,0.0,0.0
14,Alpine,80.037,81.1362857142857,0.6645530644803322,Mexico City Grand Prix,80.153,2022,0.0,0.0
16,Ferrari,79.123,79.99383333333334,0.549135203954564,Mexico City Grand Prix,80.153,2022,0.0,1.0
18,Aston Martin,80.477,81.19200000000001,0.5446319858399754,Mexico City Grand Prix,80.153,2022,0.0,1.0
19,Mercedes,84.582,85.59787499999999,0.5875943408296245,Mexico City Grand Prix,80.153,2022,,0.0
24,Alfa Romeo,80.019,81.00425,0.7137455341366371,Mexico City Grand Prix,80.153,2022,0.0,0.0
40,AlphaTauri,83.861,84.58816666666668,0.642908084842268,Mexico City Grand Prix,80.153,2022,,0.0
44,Mercedes,78.543,79.71433333333333,0.690632479848882,Mexico City Grand Prix,80.153,2022,1.0,0.0
45,Williams,84.246,85.4162,0.599592828509482,Mexico City Grand Prix,80.153,2022,,0.0
47,Haas F1 Team,80.598,81.37639999999999,0.5875667111060673,Mexico City Grand Prix,80.153,2022,1.0,1.0
51,Haas F1 Team,86.766,87.38833333333334,0.45892216720872425,Mexico City Grand Prix,80.153,2022,,0.0
55,Ferrari,79.301,79.964,0.5767778312891911,Mexico City Grand Prix,80.153,2022,1.0,0.0
77,Alfa Romeo,79.39,80.68685714285714,0.6803109433133026,Mexico City Grand Prix,80.153,2022,1.0,1.0
82,Alpine,84.615,85.50340000000001,0.6155484058951054,Mexico City Grand Prix,80.153,2022,,0.0
20,Haas F1 Team,81.271,81.5725,0.26473996675983735,Mexico City Grand Prix,80.153,2022,0.0,0.0
22,AlphaTauri,79.882,81.10839999999999,0.5723934311293232,Mexico City Grand Prix,80.153,2022,0.0,1.0
23,Williams,79.917,80.36475,0.34617508214774767,Mexico City Grand Prix,80.153,2022,1.0,1.0
31,Alpine,79.96,81.08,0.5162593824813275,Mexico City Grand Prix,80.153,2022,1.0,1.0
63,Mercedes,78.399,79.4496,0.6340781024448017,Mexico City Grand Prix,80.153,2022,0.0,1.0
1,Red Bull Racing,71.861,72.795,0.8201777246426533,São Paulo Grand Prix,73.785,2022,1.0,0.0
3,McLaren,73.359,74.31625,0.8457110543796869,São Paulo Grand Prix,73.785,2022,0.0,0.0
4,McLaren,72.955,73.061,0.10600000000000165,São Paulo Grand Prix,73.785,2022,1.0,1.0
5,Aston Martin,72.157,72.84400000000001,0.4058226213507573,São Paulo Grand Prix,73.785,2022,0.0,1.0
6,Williams,73.019,73.5778,0.4831287199080563,São Paulo Grand Prix,73.785,2022,0.0,0.0
10,AlphaTauri,72.467,72.92150000000001,0.5075334964315154,São Paulo Grand Prix,73.785,2022,1.0,1.0
11,Red Bull Racing,71.853,71.887,0.034000000000006025,São Paulo Grand Prix,73.785,2022,0.0,1.0
14,Alpine,72.554,72.98700000000001,0.36533888377778795,São Paulo Grand Prix,73.785,2022,1.0,1.0
16,Ferrari,71.857,72.122,0.2553497601330379,São Paulo Grand Prix,73.785,2022,0.0,1.0
18,Aston Martin,72.759,73.25999999999999,0.5127993759746603,São Paulo Grand Prix,73.785,2022,1.0,0.0
20,Haas F1 Team,72.997,73.22175,0.15822669654644164,São Paulo Grand Prix,73.785,2022,0.0,0.0
22,AlphaTauri,73.347,74.15483333333334,0.7616283907231634,São Paulo Grand Prix,73.785,2022,0.0,0.0
23,Williams,72.633,73.4935,0.6430564386843,São Paulo Grand Prix,73.785,2022,1.0,1.0
24,Alfa Romeo,73.115,73.8677142857143,0.5814645829493749,São Paulo Grand Prix,73.785,2022,0.0,0.0
31,Alpine,72.705,73.936125,0.6744144566770505,São Paulo Grand Prix,73.785,2022,0.0,0.0
44,Mercedes,72.04,73.26866666666668,0.8733450380895015,São Paulo Grand Prix,73.785,2022,0.0,1.0
47,Haas F1 Team,72.314,73.34949999999999,0.6299168595933926,São Paulo Grand Prix,73.785,2022,1.0,1.0
55,Ferrari,72.039,72.22275,0.18260664692173725,São Paulo Grand Prix,73.785,2022,1.0,0.0
63,Mercedes,72.055,72.61166666666666,0.6946506716008782,São Paulo Grand Prix,73.785,2022,1.0,0.0
77,Alfa Romeo,72.466,73.18428571428572,0.5836397407123484,São Paulo Grand Prix,73.785,2022,1.0,1.0
45,Williams,76.48,77.76553333333332,0.4422546576602908,São Paulo Grand Prix,73.785,2022,,0.0
3,McLaren,85.95,86.97057142857145,0.620696810538161,Abu Dhabi Grand Prix,88.391,2022,0.0,0.0
5,Aston Martin,86.012,86.83842857142857,0.5876619186337021,Abu Dhabi Grand Prix,88.391,2022,0.0,1.0
10,AlphaTauri,86.239,87.3195,0.4644900967727929,Abu Dhabi Grand Prix,88.391,2022,0.0,0.0
11,Red Bull Racing,84.982,85.970875,0.676901846189681,Abu Dhabi Grand Prix,88.391,2022,0.0,1.0
16,Ferrari,85.571,86.25281818181818,0.5635678257449355,Abu Dhabi Grand Prix,88.391,2022,1.0,1.0
20,Haas F1 Team,86.356,87.4022,0.5907483051181773,Abu Dhabi Grand Prix,88.391,2022,0.0,1.0
22,AlphaTauri,86.17,87.36558333333333,0.6542953535844656,Abu Dhabi Grand Prix,88.391,2022,1.0,1.0
23,Williams,86.051,87.0518888888889,0.5817396218707475,Abu Dhabi Grand Prix,88.391,2022,1.0,1.0
28,McLaren,88.35,88.844,0.4569879648305857,Abu Dhabi Grand Prix,88.391,2022,,0.0
31,Alpine,86.038,86.70166666666665,0.6317609428327243,Abu Dhabi Grand Prix,88.391,2022,1.0,1.0
34,Aston Martin,88.672,89.694,0.7703684832597968,Abu Dhabi Grand Prix,88.391,2022,,0.0
36,Red Bull Racing,87.201,88.18725,0.6021492236148805,Abu Dhabi Grand Prix,88.391,2022,,0.0
39,Ferrari,87.429,88.39914285714288,0.7122817316947861,Abu Dhabi Grand Prix,88.391,2022,,0.0
44,Mercedes,85.222,86.1292,0.5913729449340759,Abu Dhabi Grand Prix,88.391,2022,0.0,1.0
45,Williams,88.098,89.07233333333333,0.7208024848890463,Abu Dhabi Grand Prix,88.391,2022,,0.0
51,Haas F1 Team,88.204,88.237,0.03300000000000125,Abu Dhabi Grand Prix,88.391,2022,,0.0
63,Mercedes,85.395,86.24688888888889,0.5434397532681063,Abu Dhabi Grand Prix,88.391,2022,1.0,0.0
77,Alfa Romeo,86.189,87.2553,0.6867466854670673,Abu Dhabi Grand Prix,88.391,2022,0.0,1.0
82,Alpine,88.484,89.32300000000001,0.5120128904627317,Abu Dhabi Grand Prix,88.391,2022,,0.0
88,Alfa Romeo,88.064,89.20700000000001,0.7475619037912563,Abu Dhabi Grand Prix,88.391,2022,,0.0
1,Red Bull Racing,85.134,85.72988888888888,0.6343520656621823,Abu Dhabi Grand Prix,88.391,2022,1.0,0.0
4,McLaren,85.518,86.413,0.5671379902633906,Abu Dhabi Grand Prix,88.391,2022,1.0,1.0
6,Williams,86.646,87.32428571428571,0.5154218007157436,Abu Dhabi Grand Prix,88.391,2022,0.0,0.0
14,Alpine,86.043,86.98339999999999,0.7663049262532495,Abu Dhabi Grand Prix,88.391,2022,0.0,0.0
18,Aston Martin,86.298,86.89349999999999,0.5854180130470876,Abu Dhabi Grand Prix,88.391,2022,1.0,0.0
24,Alfa Romeo,86.479,87.24255555555554,0.6454474952587566,Abu Dhabi Grand Prix,88.391,2022,1.0,0.0
47,Haas F1 Team,86.473,87.58685714285714,0.6222455713144202,Abu Dhabi Grand Prix,88.391,2022,1.0,0.0
55,Ferrari,85.605,86.25437500000001,0.500185200075932,Abu Dhabi Grand Prix,88.391,2022,0.0,0.0
3,McLaren,91.23,92.57216666666666,0.668456784109654,Bahrain Grand Prix,92.09,2021,0.0,0.0
4,McLaren,90.942,91.89966666666668,0.7830224915174699,Bahrain Grand Prix,92.09,2021,1.0,1.0
5,Aston Martin,91.769,92.83357142857142,0.5460983315805855,Bahrain Grand Prix,92.09,2021,0.0,0.0
6,Williams,93.4,94.42362500000002,0.6690330592541739,Bahrain Grand Prix,92.09,2021,0.0,0.0
7,Alfa Romeo Racing,91.862,93.09,0.6029062945433552,Bahrain Grand Prix,92.09,2021,1.0,0.0
9,Haas F1 Team,93.449,94.47583333333334,0.7067284760704697,Bahrain Grand Prix,92.09,2021,0.0,0.0
10,AlphaTauri,91.483,92.22370000000001,0.49382325785649217,Bahrain Grand Prix,92.09,2021,0.0,0.0
11,Red Bull Racing,91.503,92.41266666666667,0.5953460245007867,Bahrain Grand Prix,92.09,2021,0.0,0.0
14,Alpine,91.77,92.84299999999999,0.6037297408609258,Bahrain Grand Prix,92.09,2021,0.0,0.0
16,Ferrari,91.612,92.54537499999998,0.5109305083619513,Bahrain Grand Prix,92.09,2021,1.0,0.0
18,Aston Martin,91.393,92.58,0.6522275676479805,Bahrain Grand Prix,92.09,2021,1.0,1.0
22,AlphaTauri,91.294,92.104,0.5281377661178973,Bahrain Grand Prix,92.09,2021,1.0,1.0
31,Alpine,91.601,92.51733333333334,0.7895172927527047,Bahrain Grand Prix,92.09,2021,1.0,1.0
33,Red Bull Racing,90.577,91.60771428571427,0.6479188031769155,Bahrain Grand Prix,92.09,2021,1.0,1.0
44,Mercedes,91.082,92.08844444444443,0.6938903389363039,Bahrain Grand Prix,92.09,2021,1.0,1.0
47,Haas F1 Team,93.297,94.39085714285714,0.790125745611135,Bahrain Grand Prix,92.09,2021,1.0,1.0
55,Ferrari,91.127,92.24766666666666,0.6206331892153011,Bahrain Grand Prix,92.09,2021,0.0,1.0
63,Williams,92.331,93.1846,0.5766449861049665,Bahrain Grand Prix,92.09,2021,1.0,1.0
77,Mercedes,91.218,92.07987500000002,0.6135082390441066,Bahrain Grand Prix,92.09,2021,0.0,0.0
99,Alfa Romeo Racing,91.74,92.604375,0.504160921110513,Bahrain Grand Prix,92.09,2021,0.0,1.0
3,McLaren,76.253,77.41744444444446,0.6200729546882406,Emilia Romagna Grand Prix,76.702,2021,0.0,0.0
4,McLaren,75.414,76.35433333333334,0.688463910132953,Emilia Romagna Grand Prix,76.702,2021,1.0,1.0
5,Aston Martin,76.389,77.325375,0.6087357672874162,Emilia Romagna Grand Prix,76.702,2021,0.0,0.0
6,Williams,76.537,77.34155555555556,0.5480071189949404,Emilia Romagna Grand Prix,76.702,2021,0.0,0.0
7,Alfa Romeo Racing,76.803,77.82216666666667,0.658375631552553,Emilia Romagna Grand Prix,76.702,2021,1.0,0.0
9,Haas F1 Team,77.398,78.3154,0.6696485944135152,Emilia Romagna Grand Prix,76.702,2021,0.0,0.0
10,AlphaTauri,75.629,76.59316666666668,0.6033471683496616,Emilia Romagna Grand Prix,76.702,2021,1.0,1.0
11,Red Bull Racing,75.551,76.46042857142857,0.5023700563025089,Emilia Romagna Grand Prix,76.702,2021,0.0,0.0
14,Alpine,76.186,77.13200000000002,0.5700647624027751,Emilia Romagna Grand Prix,76.702,2021,0.0,1.0
16,Ferrari,75.738,76.60625,0.5344445130226347,Emilia Romagna Grand Prix,76.702,2021,1.0,1.0
18,Aston Martin,76.245,77.25455555555556,0.6157259691906801,Emilia Romagna Grand Prix,76.702,2021,1.0,1.0
22,AlphaTauri,76.23,76.8265,0.5139880835194507,Emilia Romagna Grand Prix,76.702,2021,0.0,0.0
31,Alpine,76.228,76.97744444444444,0.4123402346798117,Emilia Romagna Grand Prix,76.702,2021,1.0,0.0
33,Red Bull Racing,74.958,75.825,0.6811260284753969,Emilia Romagna Grand Prix,76.702,2021,1.0,1.0
44,Mercedes,75.515,76.32600000000001,0.5871958787321312,Emilia Romagna Grand Prix,76.702,2021,1.0,1.0
47,Haas F1 Team,76.448,77.26744444444445,0.482784771717657,Emilia Romagna Grand Prix,76.702,2021,1.0,1.0
55,Ferrari,75.834,76.96607142857144,0.6865773772110171,Emilia Romagna Grand Prix,76.702,2021,0.0,0.0
63,Williams,76.427,77.22341666666668,0.5142445038327796,Emilia Romagna Grand Prix,76.702,2021,1.0,1.0
77,Mercedes,75.551,76.42099999999999,0.6277956142992174,Emilia Romagna Grand Prix,76.702,2021,0.0,0.0
99,Alfa Romeo Racing,76.513,77.44491666666666,0.617367996462042,Emilia Romagna Grand Prix,76.702,2021,0.0,1.0
3,McLaren,79.582,80.66236363636364,0.5132347102141417,Portuguese Grand Prix,79.865,2021,0.0,0.0
4,McLaren,79.272,80.55699999999999,0.5492366419758301,Portuguese Grand Prix,79.865,2021,1.0,1.0
5,Aston Martin,80.214,81.18357142857144,0.5898696846744713,Portuguese Grand Prix,79.865,2021,1.0,0.0
6,Williams,80.681,81.53866666666666,0.6058628374292134,Portuguese Grand Prix,79.865,2021,0.0,0.0
7,Alfa Romeo Racing,79.415,80.413875,0.6106771727967213,Portuguese Grand Prix,79.865,2021,0.0,1.0
9,Haas F1 Team,80.69,81.91933333333334,0.8734076304274514,Portuguese Grand Prix,79.865,2021,0.0,0.0
10,AlphaTauri,79.374,80.38954545454546,0.5197190436163769,Portuguese Grand Prix,79.865,2021,1.0,1.0
11,Red Bull Racing,78.84,80.044,0.6426553089750728,Portuguese Grand Prix,79.865,2021,0.0,0.0
14,Alpine,79.949,80.78733333333334,0.6252513272454696,Portuguese Grand Prix,79.865,2021,0.0,0.0
16,Ferrari,79.001,79.9582,0.621127168943686,Portuguese Grand Prix,79.865,2021,1.0,1.0
18,Aston Martin,80.09,81.052375,0.6221533045600567,Portuguese Grand Prix,79.865,2021,0.0,1.0
22,AlphaTauri,79.485,80.5309,0.6681196674249309,Portuguese Grand Prix,79.865,2021,0.0,0.0
31,Alpine,78.86,80.0482,0.6420513686614181,Portuguese Grand Prix,79.865,2021,1.0,1.0
33,Red Bull Racing,78.489,79.49933333333333,0.7044344461260322,Portuguese Grand Prix,79.865,2021,1.0,1.0
44,Mercedes,78.725,79.5671111111111,0.7357631630482521,Portuguese Grand Prix,79.865,2021,1.0,1.0
47,Haas F1 Team,80.033,81.00285714285715,0.7238937231727993,Portuguese Grand Prix,79.865,2021,1.0,1.0
55,Ferrari,79.05,80.11621428571428,0.6182560933292733,Portuguese Grand Prix,79.865,2021,0.0,0.0
63,Williams,80.127,80.86030769230769,0.5575497748894629,Portuguese Grand Prix,79.865,2021,1.0,1.0
77,Mercedes,78.82,79.91066666666667,0.6006234723648078,Portuguese Grand Prix,79.865,2021,0.0,0.0
98,Alfa Romeo Racing,81.806,82.55875,0.544737264651502,Portuguese Grand Prix,79.865,2021,,0.0
99,Alfa Romeo Racing,79.588,80.47699999999999,0.5863733574146383,Portuguese Grand Prix,79.865,2021,1.0,0.0
3,McLaren,78.582,79.69490909090906,0.5848797008469448,Spanish Grand Prix,78.149,2021,1.0,0.0
4,McLaren,78.494,79.5535,0.5313133256375184,Spanish Grand Prix,78.149,2021,0.0,1.0
5,Aston Martin,78.947,79.89363636363636,0.5737500679702516,Spanish Grand Prix,78.149,2021,0.0,0.0
6,Williams,79.392,80.3413,0.416542206745007,Spanish Grand Prix,78.149,2021,0.0,0.0
9,Haas F1 Team,80.237,81.01583333333333,0.5462525108002307,Spanish Grand Prix,78.149,2021,0.0,0.0
10,AlphaTauri,78.535,79.22936363636364,0.5001385758380595,Spanish Grand Prix,78.149,2021,1.0,1.0
11,Red Bull Racing,78.606,79.70908333333334,0.6637684659494529,Spanish Grand Prix,78.149,2021,0.0,0.0
14,Alpine,78.518,79.28500000000001,0.6246485233935769,Spanish Grand Prix,78.149,2021,0.0,0.0
16,Ferrari,78.308,78.98080000000002,0.49235694369024746,Spanish Grand Prix,78.149,2021,1.0,1.0
18,Aston Martin,78.877,79.7918181818182,0.5408225752048822,Spanish Grand Prix,78.149,2021,1.0,1.0
22,AlphaTauri,78.619,79.51211111111111,0.5841469458286908,Spanish Grand Prix,78.149,2021,0.0,0.0
31,Alpine,78.466,79.5035,0.6098570187620476,Spanish Grand Prix,78.149,2021,1.0,1.0
33,Red Bull Racing,77.835,78.64600000000002,0.33815233253668425,Spanish Grand Prix,78.149,2021,1.0,1.0
44,Mercedes,78.07,78.55463636363635,0.49887551238711175,Spanish Grand Prix,78.149,2021,1.0,1.0
45,Williams,80.7,81.12666666666667,0.3430581421404975,Spanish Grand Prix,78.149,2021,,0.0
47,Haas F1 Team,79.999,80.82823076923077,0.5471838607952494,Spanish Grand Prix,78.149,2021,1.0,1.0
55,Ferrari,78.41,79.36922222222222,0.6257645595194862,Spanish Grand Prix,78.149,2021,0.0,0.0
77,Mercedes,78.309,78.6331,0.24405304751221726,Spanish Grand Prix,78.149,2021,0.0,0.0
88,Alfa Romeo Racing,81.887,82.03333333333333,0.17084560931502366,Spanish Grand Prix,78.149,2021,,0.0
99,Alfa Romeo Racing,79.122,79.9658,0.5241356313016698,Spanish Grand Prix,78.149,2021,0.0,0.0
7,Alfa Romeo Racing,78.597,79.68642857142858,0.5881398903426364,Spanish Grand Prix,78.149,2021,1.0,1.0
63,Williams,79.005,79.5472,0.3667769894636249,Spanish Grand Prix,78.149,2021,1.0,1.0
3,McLaren,72.959,74.00166666666665,0.5895227825208369,Monaco Grand Prix,72.909,2021,0.0,0.0
4,McLaren,71.988,73.10576923076923,0.6156691361495227,Monaco Grand Prix,72.909,2021,1.0,1.0
5,Aston Martin,72.537,73.61453333333334,0.5386838116083393,Monaco Grand Prix,72.909,2021,1.0,1.0
6,Williams,73.475,74.35269230769231,0.6928211429327727,Monaco Grand Prix,72.909,2021,0.0,0.0
7,Alfa Romeo Racing,72.298,73.32776923076923,0.5822587521350562,Monaco Grand Prix,72.909,2021,0.0,1.0
9,Haas F1 Team,73.39,74.51722222222222,0.6529171766052515,Monaco Grand Prix,72.909,2021,1.0,0.0
10,AlphaTauri,72.357,73.19017391304348,0.4871468533314924,Monaco Grand Prix,72.909,2021,1.0,1.0
11,Red Bull Racing,71.817,72.74933333333334,0.5640863803039797,Monaco Grand Prix,72.909,2021,0.0,0.0
14,Alpine,73.175,73.99353333333333,0.6069449032289147,Monaco Grand Prix,72.909,2021,0.0,1.0
16,Ferrari,71.552,72.0366923076923,0.47704610075811216,Monaco Grand Prix,72.909,2021,0.0,0.0
18,Aston Martin,72.7,73.60350000000001,0.7020048585505445,Monaco Grand Prix,72.909,2021,0.0,0.0
22,AlphaTauri,73.522,74.44580952380952,0.6129923963676341,Monaco Grand Prix,72.909,2021,0.0,0.0
31,Alpine,73.199,74.23194117647058,0.5417307200172249,Monaco Grand Prix,72.909,2021,1.0,0.0
33,Red Bull Racing,71.294,72.3626,0.6981501080235784,Monaco Grand Prix,72.909,2021,1.0,1.0
44,Mercedes,72.02,72.66409090909092,0.5293313886482311,Monaco Grand Prix,72.909,2021,1.0,0.0
47,Haas F1 Team,73.139,74.43891666666666,0.5358629268655273,Monaco Grand Prix,72.909,2021,0.0,1.0
55,Ferrari,71.341,72.30075,0.6607293791712305,Monaco Grand Prix,72.909,2021,1.0,1.0
